Course ID,Course Title,Ad Campaign Platform,Ad Spend ($),Impressions,Clicks,Landing Page Views,Sign-ups,Conversion Rate (%),Location,Date
C-1004,Digital Marketing Basics,Facebook Ads,822.9,16667,1575,1296,279,21.53,Lagos,15/04/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,958.41,44845,2856,2107,983,46.65,Accra,02/06/2025
C-1007,Graphic Design Essentials,Email Blast,1667.41,38380,3531,2989,1130,37.81,Lagos,06/07/2025
C-1007,Graphic Design Essentials,Google Search,1147.26,31393,1478,1200,498,41.5,Abuja,02/06/2025
C-1002,Data Visualization with Power BI,Instagram Stories,405.02,25275,3026,2416,1107,45.82,Lagos,21/06/2025
C-1001,Advanced Excel,LinkedIn Sponsored,283.57,26223,3686,2933,1442,49.16,Lagos,20/06/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,898.85,28911,1119,919,506,55.06,Johannesburg,28/04/2025
C-1001,Advanced Excel,LinkedIn Sponsored,616.18,41662,5840,4794,1899,39.61,Lagos,19/04/2025
C-1008,UI/UX Fundamentals,LinkedIn Sponsored,2099.42,45214,5532,4213,2358,55.97,Lagos,01/07/2025
C-1001,Advanced Excel,LinkedIn Sponsored,1073.65,26097,3707,3077,1448,47.06,Cape Town,10/07/2025
C-1009,Remote Work Productivity,LinkedIn Sponsored,109.98,3678,104,88,18,20.45,Kigali,30/06/2025
C-1002,Data Visualization with Power BI,Email Blast,1186.84,43478,1377,1026,355,34.6,Nairobi,02/07/2025
C-1008,UI/UX Fundamentals,Google Search,821.76,47487,4617,3317,1331,40.13,Accra,27/06/2025
C-1005,Project Management 101,Email Blast,657.77,16639,1503,1291,545,42.22,Nairobi,14/07/2025
C-1007,Graphic Design Essentials,Email Blast,1448.52,49324,2810,2504,934,37.3,Johannesburg,17/05/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,764.39,22001,2216,1561,720,46.12,Cairo,12/05/2025
C-1008,UI/UX Fundamentals,Instagram Stories,2138.97,45579,2432,1754,414,23.6,Cairo,17/06/2025
C-1000,Intro to Python,LinkedIn Sponsored,173.62,5152,548,401,137,34.16,Kigali,06/06/2025
C-1007,Graphic Design Essentials,Email Blast,1498.31,32865,4173,2966,873,29.43,Nairobi,06/07/2025
C-1007,Graphic Design Essentials,Email Blast,1641.12,47519,536,402,234,58.21,Cairo,01/05/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,825.12,41694,1944,1393,294,21.11,Nairobi,19/06/2025
C-1003,SQL for Beginners,Facebook Ads,1449,31007,4136,3325,1623,48.81,Nairobi,28/05/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,589.14,12718,853,637,259,40.66,Nairobi,19/04/2025
C-1001,Advanced Excel,LinkedIn Sponsored,387.87,11798,1446,1035,493,47.63,Nairobi,11/07/2025
C-1002,Data Visualization with Power BI,Google Search,1514.7,33527,4594,3356,1388,41.36,Johannesburg,15/06/2025
C-1008,UI/UX Fundamentals,Facebook Ads,889.58,42109,2838,2328,531,22.81,Cairo,22/05/2025
C-1006,AI for Non-Techies,Email Blast,1300.07,45721,2534,2372,742,31.28,Accra,19/04/2025
C-1007,Graphic Design Essentials,Instagram Stories,937.97,23721,2466,1826,720,39.43,Cape Town,05/06/2025
C-1000,Intro to Python,Google Search,302.59,20104,2640,2261,1057,46.75,Nairobi,27/06/2025
C-1000,Intro to Python,Email Blast,334.12,16225,2310,1693,863,50.97,Kigali,12/07/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,730.33,38925,5476,4818,2416,50.15,Kigali,23/05/2025
C-1007,Graphic Design Essentials,Email Blast,564.72,39886,2872,2453,1246,50.79,Cape Town,30/04/2025
C-1007,Graphic Design Essentials,Email Blast,898.03,20928,3028,2793,860,30.79,Accra,27/04/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,407.31,12254,1011,824,268,32.52,Johannesburg,12/07/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,963.44,25372,2846,2284,1031,45.14,Lagos,04/06/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,683.95,24142,2644,1885,1025,54.38,Cape Town,14/05/2025
C-1002,Data Visualization with Power BI,Google Search,1889.05,41542,1941,1476,580,39.3,Cairo,18/05/2025
C-1002,Data Visualization with Power BI,Google Search,362.8,12492,786,697,166,23.82,Accra,23/04/2025
C-1003,SQL for Beginners,Facebook Ads,260.36,8662,1289,1150,326,28.35,Kigali,04/06/2025
C-1009,Remote Work Productivity,Instagram Stories,379.41,9288,396,317,162,51.1,Cairo,31/05/2025
C-1005,Project Management 101,Google Search,329.85,13091,548,509,222,43.61,Lagos,15/05/2025
C-1005,Project Management 101,Google Search,693.22,23534,1889,1608,681,42.35,Kigali,10/07/2025
C-1007,Graphic Design Essentials,Google Search,1152.17,36380,2935,2183,1146,52.5,Cairo,08/05/2025
C-1001,Advanced Excel,Instagram Stories,126.1,2633,74,65,37,56.92,Cape Town,09/06/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,449.9,31018,1912,1403,571,40.7,Accra,10/07/2025
C-1000,Intro to Python,Email Blast,1297.46,49398,6953,5186,1561,30.1,Kigali,18/05/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,539.56,32058,2040,1833,701,38.24,Accra,29/04/2025
C-1009,Remote Work Productivity,Instagram Stories,1680.06,48745,2310,1911,494,25.85,Kigali,21/05/2025
C-1001,Advanced Excel,Instagram Stories,2275.6,48948,4366,3836,2206,57.51,Lagos,29/04/2025
C-1002,Data Visualization with Power BI,Email Blast,1003.66,45433,6471,4925,1244,25.26,Nairobi,15/06/2025
C-1004,Digital Marketing Basics,Instagram Stories,37.8,2625,355,334,181,54.19,Johannesburg,27/04/2025
C-1007,Graphic Design Essentials,Facebook Ads,676.39,24422,3483,2806,571,20.35,Kigali,25/06/2025
C-1000,Intro to Python,Google Search,1182.24,40855,672,561,188,33.51,Johannesburg,20/04/2025
C-1004,Digital Marketing Basics,Facebook Ads,378.31,13826,1325,1215,564,46.42,Nairobi,14/07/2025
C-1008,UI/UX Fundamentals,Facebook Ads,944.36,30193,3765,3487,864,24.78,Abuja,05/05/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,1475.22,33143,1651,1175,549,46.72,Lagos,11/07/2025
C-1005,Project Management 101,Google Search,1260,27054,887,801,433,54.06,Abuja,05/07/2025
C-1005,Project Management 101,LinkedIn Sponsored,844.19,26304,1239,1147,376,32.78,Lagos,02/07/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,655.7,23604,402,285,139,48.77,Cairo,06/06/2025
C-1007,Graphic Design Essentials,Facebook Ads,378.28,37767,1732,1294,605,46.75,Johannesburg,12/06/2025
C-1007,Graphic Design Essentials,Instagram Stories,1262.19,49596,6091,4384,1212,27.65,Cape Town,24/06/2025
C-1004,Digital Marketing Basics,Instagram Stories,569.76,11734,913,720,236,32.78,Abuja,22/04/2025
C-1002,Data Visualization with Power BI,Email Blast,1776.66,39481,3941,2781,1034,37.18,Nairobi,27/04/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,500.49,14617,763,552,277,50.18,Cape Town,19/05/2025
C-1008,UI/UX Fundamentals,Facebook Ads,802.08,22981,2064,1472,377,25.61,Abuja,15/06/2025
C-1001,Advanced Excel,Instagram Stories,30.58,1433,56,46,19,41.3,Cairo,15/04/2025
C-1006,AI for Non-Techies,Email Blast,163.49,12461,1779,1619,791,48.86,Cape Town,26/05/2025
C-1009,Remote Work Productivity,Google Search,489.98,9973,247,203,53,26.11,Accra,02/05/2025
C-1006,AI for Non-Techies,Email Blast,710.44,19970,642,527,182,34.54,Cape Town,13/07/2025
C-1000,Intro to Python,Email Blast,946.2,20791,583,470,145,30.85,Cairo,26/05/2025
C-1007,Graphic Design Essentials,Instagram Stories,824.71,37653,590,547,291,53.2,Johannesburg,04/05/2025
C-1000,Intro to Python,Google Search,36.03,1160,139,98,57,58.16,Cairo,25/04/2025
C-1004,Digital Marketing Basics,Instagram Stories,2130.64,42979,2254,1782,403,22.62,Nairobi,23/05/2025
C-1004,Digital Marketing Basics,Google Search,1359,28338,439,379,142,37.47,Cape Town,24/05/2025
C-1003,SQL for Beginners,Facebook Ads,109.16,2864,127,105,41,39.05,Cairo,09/05/2025
C-1007,Graphic Design Essentials,Email Blast,212.33,5372,104,77,22,28.57,Kigali,02/06/2025
C-1009,Remote Work Productivity,Email Blast,1444.62,32489,1185,999,285,28.53,Abuja,26/04/2025
C-1004,Digital Marketing Basics,Instagram Stories,816.24,42156,5982,4962,1691,34.08,Nairobi,01/06/2025
C-1005,Project Management 101,Email Blast,1084.15,34588,586,449,207,46.1,Lagos,19/06/2025
C-1004,Digital Marketing Basics,Email Blast,345.18,11672,1659,1325,632,47.7,Lagos,13/06/2025
C-1002,Data Visualization with Power BI,Instagram Stories,632.85,21950,1794,1375,525,38.18,Accra,09/05/2025
C-1005,Project Management 101,Facebook Ads,136.77,11702,1274,1191,395,33.17,Cairo,27/05/2025
C-1005,Project Management 101,LinkedIn Sponsored,1151.65,28493,2264,1892,505,26.69,Lagos,28/06/2025
C-1004,Digital Marketing Basics,Email Blast,905.42,20114,2974,2784,776,27.87,Nairobi,10/05/2025
C-1008,UI/UX Fundamentals,Google Search,602.62,13701,1488,1210,503,41.57,Nairobi,12/06/2025
C-1009,Remote Work Productivity,Email Blast,396.42,11953,922,731,290,39.67,Kigali,22/06/2025
C-1005,Project Management 101,LinkedIn Sponsored,1621.33,45890,1673,1547,726,46.93,Cairo,08/06/2025
C-1005,Project Management 101,Email Blast,95.72,7280,174,148,36,24.32,Kigali,24/06/2025
C-1002,Data Visualization with Power BI,Google Search,25.03,1845,154,123,53,43.09,Cairo,20/06/2025
C-1005,Project Management 101,Instagram Stories,1063.52,32778,2305,1714,1019,59.45,Kigali,14/07/2025
C-1002,Data Visualization with Power BI,Google Search,378.16,7712,819,639,152,23.79,Accra,02/05/2025
C-1008,UI/UX Fundamentals,Google Search,170.2,15490,775,624,287,45.99,Nairobi,08/05/2025
C-1006,AI for Non-Techies,Facebook Ads,388.61,31178,3848,3209,998,31.1,Nairobi,23/06/2025
C-1002,Data Visualization with Power BI,Instagram Stories,42.75,2138,70,64,30,46.88,Kigali,10/07/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,1211.86,46288,887,774,332,42.89,Accra,23/04/2025
C-1007,Graphic Design Essentials,Email Blast,1961.22,40167,2446,1844,862,46.75,Kigali,29/05/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,1324.35,47523,1644,1396,516,36.96,Lagos,10/07/2025
C-1001,Advanced Excel,Google Search,494.2,15572,709,642,253,39.41,Accra,02/07/2025
C-1003,SQL for Beginners,Google Search,815.53,21147,1113,829,194,23.4,Johannesburg,09/05/2025
C-1002,Data Visualization with Power BI,Instagram Stories,163.81,6151,230,200,71,35.5,Nairobi,26/05/2025
C-1001,Advanced Excel,Instagram Stories,49.96,2232,168,133,31,23.31,Abuja,24/06/2025
C-1000,Intro to Python,Facebook Ads,393.91,13868,1427,1236,388,31.39,Lagos,08/06/2025
C-1008,UI/UX Fundamentals,Facebook Ads,1829.01,39874,1478,1112,232,20.86,Cape Town,22/06/2025
C-1001,Advanced Excel,Facebook Ads,265.41,17581,694,525,163,31.05,Nairobi,10/06/2025
C-1004,Digital Marketing Basics,Facebook Ads,1601.61,44750,4452,3200,811,25.34,Nairobi,24/04/2025
C-1001,Advanced Excel,Google Search,818.52,40439,2327,2040,862,42.25,Johannesburg,26/05/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,1235.44,44948,4544,3312,1373,41.46,Lagos,30/05/2025
C-1001,Advanced Excel,LinkedIn Sponsored,526.49,10539,500,425,233,54.82,Kigali,06/05/2025
C-1005,Project Management 101,Email Blast,233.71,11522,1095,877,254,28.96,Johannesburg,23/06/2025
C-1008,UI/UX Fundamentals,Facebook Ads,948.96,38370,2959,2342,1324,56.53,Nairobi,08/06/2025
C-1009,Remote Work Productivity,Email Blast,69.04,1916,119,94,50,53.19,Johannesburg,12/05/2025
C-1003,SQL for Beginners,Google Search,224.59,19471,1868,1463,771,52.7,Lagos,24/04/2025
C-1001,Advanced Excel,Email Blast,449.05,15025,1981,1640,589,35.91,Cape Town,07/07/2025
C-1005,Project Management 101,Email Blast,1302.96,46752,4835,3399,1864,54.84,Accra,28/04/2025
C-1007,Graphic Design Essentials,Facebook Ads,1347.56,45140,2618,1923,722,37.55,Accra,21/06/2025
C-1005,Project Management 101,Instagram Stories,1253.96,25878,1721,1496,551,36.83,Johannesburg,16/04/2025
C-1008,UI/UX Fundamentals,Instagram Stories,411.99,15912,1494,1347,328,24.35,Nairobi,28/05/2025
C-1005,Project Management 101,Instagram Stories,119.53,9101,520,438,238,54.34,Nairobi,21/05/2025
C-1008,UI/UX Fundamentals,Instagram Stories,364.08,9907,199,181,51,28.18,Kigali,22/05/2025
C-1004,Digital Marketing Basics,Facebook Ads,569.86,37512,3226,2929,732,24.99,Nairobi,09/05/2025
C-1005,Project Management 101,Facebook Ads,769.76,33355,2933,2747,1005,36.59,Abuja,04/06/2025
C-1004,Digital Marketing Basics,Email Blast,1541.71,30946,2937,2739,1464,53.45,Cairo,13/07/2025
C-1007,Graphic Design Essentials,Email Blast,676.69,15802,207,150,66,44,Abuja,01/05/2025
C-1004,Digital Marketing Basics,Google Search,355.97,29046,1450,1101,566,51.41,Nairobi,27/04/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,1781.35,45507,2808,2320,984,42.41,Accra,12/05/2025
C-1000,Intro to Python,Instagram Stories,1441.48,45181,2696,2300,998,43.39,Nairobi,12/07/2025
C-1006,AI for Non-Techies,Email Blast,438.81,29708,2960,2263,529,23.38,Nairobi,20/05/2025
C-1001,Advanced Excel,Instagram Stories,395.55,10395,430,354,189,53.39,Abuja,12/07/2025
C-1009,Remote Work Productivity,Google Search,197.38,7666,923,727,263,36.18,Nairobi,06/05/2025
C-1005,Project Management 101,LinkedIn Sponsored,696.29,14047,517,369,161,43.63,Johannesburg,06/07/2025
C-1009,Remote Work Productivity,Facebook Ads,552.74,27495,917,652,333,51.07,Johannesburg,15/06/2025
C-1006,AI for Non-Techies,Instagram Stories,1279,48526,6121,5361,3100,57.83,Cairo,06/06/2025
C-1009,Remote Work Productivity,LinkedIn Sponsored,1116.7,39905,4097,3344,1512,45.22,Abuja,05/05/2025
C-1005,Project Management 101,Email Blast,1365.34,32183,1171,968,398,41.12,Abuja,04/07/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,1340.07,34516,3899,3376,828,24.53,Accra,10/07/2025
C-1007,Graphic Design Essentials,Facebook Ads,98.63,8080,646,596,338,56.71,Cairo,02/07/2025
C-1007,Graphic Design Essentials,Google Search,1064.5,33589,4194,2975,1031,34.66,Accra,28/05/2025
C-1000,Intro to Python,Facebook Ads,126.03,7527,231,204,41,20.1,Nairobi,13/07/2025
C-1007,Graphic Design Essentials,Facebook Ads,1736.71,45440,4149,3645,2065,56.65,Accra,16/04/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,601.46,40622,4226,3374,676,20.04,Accra,15/04/2025
C-1004,Digital Marketing Basics,Email Blast,1638.17,41761,3542,3077,1129,36.69,Nairobi,04/07/2025
C-1001,Advanced Excel,Email Blast,1932.52,44324,3681,2644,731,27.65,Cape Town,20/05/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,706.08,14233,1586,1464,361,24.66,Cape Town,07/07/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,724,34082,1339,941,563,59.83,Kigali,09/07/2025
C-1008,UI/UX Fundamentals,Facebook Ads,1699.8,36823,3812,2836,1225,43.19,Lagos,26/05/2025
C-1006,AI for Non-Techies,Instagram Stories,308.17,8807,482,418,115,27.51,Cape Town,21/04/2025
C-1005,Project Management 101,Instagram Stories,440.21,25663,1465,1102,358,32.49,Cape Town,22/06/2025
C-1000,Intro to Python,Google Search,88.08,3153,429,342,101,29.53,Cairo,28/05/2025
C-1002,Data Visualization with Power BI,Instagram Stories,913.96,33209,1822,1614,949,58.8,Accra,15/04/2025
C-1004,Digital Marketing Basics,Instagram Stories,1802.42,47905,6253,5261,1383,26.29,Cape Town,10/06/2025
C-1001,Advanced Excel,Instagram Stories,1057.19,38280,3134,2703,1502,55.57,Cape Town,28/04/2025
C-1007,Graphic Design Essentials,Google Search,1291.68,37847,5153,4574,1808,39.53,Lagos,21/06/2025
C-1006,AI for Non-Techies,Instagram Stories,214.64,18261,1014,959,447,46.61,Abuja,05/05/2025
C-1009,Remote Work Productivity,LinkedIn Sponsored,496.65,45334,2526,2161,480,22.21,Cairo,30/05/2025
C-1005,Project Management 101,Facebook Ads,103.05,5025,366,286,107,37.41,Lagos,10/07/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,450.39,25013,826,720,292,40.56,Lagos,28/04/2025
C-1005,Project Management 101,Facebook Ads,412.41,25941,1420,1204,275,22.84,Abuja,24/04/2025
C-1005,Project Management 101,Instagram Stories,980.04,24420,494,446,223,50,Kigali,02/05/2025
C-1000,Intro to Python,Google Search,1582.37,44335,4889,4240,1656,39.06,Johannesburg,27/04/2025
C-1003,SQL for Beginners,LinkedIn Sponsored,1304.78,43472,668,571,291,50.96,Nairobi,15/04/2025
C-1001,Advanced Excel,Facebook Ads,791.27,20982,1260,969,442,45.61,Kigali,27/04/2025
C-1002,Data Visualization with Power BI,Email Blast,74.35,2291,302,237,120,50.63,Kigali,05/07/2025
C-1000,Intro to Python,Instagram Stories,1033.39,31206,4169,3468,1411,40.69,Abuja,20/06/2025
C-1004,Digital Marketing Basics,Instagram Stories,28.37,2337,268,252,57,22.62,Lagos,07/07/2025
C-1005,Project Management 101,Email Blast,754.54,25755,3638,3028,1350,44.58,Abuja,07/07/2025
C-1005,Project Management 101,Facebook Ads,865.49,38521,890,793,395,49.81,Cape Town,03/05/2025
C-1001,Advanced Excel,Google Search,2093.72,46276,2446,2224,509,22.89,Kigali,29/05/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,1260.35,33949,1559,1322,759,57.41,Accra,30/06/2025
C-1009,Remote Work Productivity,LinkedIn Sponsored,435.07,20629,1403,1223,412,33.69,Abuja,25/04/2025
C-1003,SQL for Beginners,Facebook Ads,812.73,33568,5019,4455,2039,45.77,Johannesburg,11/07/2025
C-1004,Digital Marketing Basics,Facebook Ads,743.93,18377,310,219,92,42.01,Cairo,22/05/2025
C-1009,Remote Work Productivity,Google Search,674.65,27347,2330,2120,452,21.32,Nairobi,28/04/2025
C-1009,Remote Work Productivity,Email Blast,347.18,7208,311,252,57,22.62,Kigali,22/05/2025
C-1004,Digital Marketing Basics,Email Blast,267.27,5408,223,207,76,36.71,Cape Town,02/05/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,588.76,14745,1291,1204,243,20.18,Nairobi,29/05/2025
C-1004,Digital Marketing Basics,LinkedIn Sponsored,919.36,34072,4648,3415,814,23.84,Abuja,14/05/2025
C-1008,UI/UX Fundamentals,Google Search,336.92,21535,3030,2531,1040,41.09,Abuja,13/05/2025
C-1006,AI for Non-Techies,Email Blast,617.49,17466,176,158,37,23.42,Cape Town,30/06/2025
C-1008,UI/UX Fundamentals,Facebook Ads,168.75,12835,1771,1332,620,46.55,Accra,22/06/2025
C-1009,Remote Work Productivity,Google Search,743.39,33715,3186,2360,1166,49.41,Cape Town,01/06/2025
C-1004,Digital Marketing Basics,Email Blast,1697.96,42807,3205,2723,731,26.85,Abuja,30/06/2025
C-1009,Remote Work Productivity,Facebook Ads,1824.41,48619,2546,2203,580,26.33,Johannesburg,16/04/2025
C-1005,Project Management 101,Google Search,1250.33,31309,874,704,210,29.83,Johannesburg,22/06/2025
C-1002,Data Visualization with Power BI,LinkedIn Sponsored,891.42,49918,2330,2144,1193,55.64,Abuja,06/06/2025
C-1006,AI for Non-Techies,Facebook Ads,843.21,21883,2099,1515,540,35.64,Johannesburg,06/06/2025
C-1006,AI for Non-Techies,LinkedIn Sponsored,464.56,18493,1892,1619,506,31.25,Accra,14/06/2025
C-1004,Digital Marketing Basics,Email Blast,1764.63,46013,1123,987,396,40.12,Johannesburg,29/06/2025
C-1006,AI for Non-Techies,Facebook Ads,183.41,16629,745,581,193,33.22,Accra,02/07/2025
C-1003,SQL for Beginners,Google Search,86.5,2815,162,145,81,55.86,Cairo,15/07/2025
C-1007,Graphic Design Essentials,Email Blast,345.17,32810,2420,1712,944,55.14,Abuja,26/05/2025
C-1006,AI for Non-Techies,Facebook Ads,2038.26,43396,6173,5076,1709,33.67,Johannesburg,15/04/2025
C-1002,Data Visualization with Power BI,Google Search,354.28,18872,253,213,89,41.78,Lagos,14/05/2025
C-1004,Digital Marketing Basics,Email Blast,192.59,19204,1345,1160,569,49.05,Accra,25/06/2025
C-1000,Intro to Python,Instagram Stories,993.02,48348,6824,5057,1483,29.33,Lagos,20/04/2025
C-1000,Intro to Python,LinkedIn Sponsored,146.96,6500,99,72,42,58.33,Cairo,25/06/2025
C-1001,Advanced Excel,LinkedIn Sponsored,1222.67,27673,723,525,256,48.76,Nairobi,01/07/2025
C-1006,AI for Non-Techies,Google Search,594.19,48463,2228,1571,454,28.9,Johannesburg,09/05/2025
C-1001,Advanced Excel,Email Blast,1177.07,38419,940,759,221,29.12,Nairobi,10/06/2025
C-1008,UI/UX Fundamentals,Email Blast,1454.9,44530,2025,1893,1064,56.21,Cairo,29/04/2025
C-1007,Graphic Design Essentials,Google Search,270.36,6914,412,327,119,36.39,Nairobi,15/05/2025
C-1005,Project Management 101,Email Blast,529.23,22580,1653,1511,872,57.71,Abuja,12/05/2025
C-1003,SQL for Beginners,Google Search,762,28713,2541,1839,515,28,Accra,24/06/2025
C-1001,Advanced Excel,Google Search,352.21,12478,484,444,116,26.13,Cairo,09/07/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,1242.78,27763,2631,2296,811,35.32,Lagos,21/05/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,1028.04,35961,3220,2607,591,22.67,Nairobi,26/05/2025
C-1005,Project Management 101,Instagram Stories,1094.14,36765,4592,3919,2088,53.28,Cape Town,15/06/2025
C-1003,SQL for Beginners,Google Search,728.09,19201,510,358,115,32.12,Kigali,26/05/2025
C-1007,Graphic Design Essentials,LinkedIn Sponsored,1285.92,47902,5778,4471,1780,39.81,Cairo,05/05/2025
